motif,motif_functional_ID,counts_observed,motif_observed_probability
15,15_5_2_2_Lepidoptera_Bee,12,5.059094438959074e-6
15,15_5_3_3_Coleoptera_Bee,12,5.059094438959074e-6
15,15_5_3_3_Non-syrphids-diptera_Coleoptera,12,5.059094438959074e-6
15,15_5_3_5_Bee_Non-syrphids-diptera,12,5.059094438959074e-6
16,16_1_2_3_Bee_Non-syrphids-diptera,12,5.059094438959074e-6
16,16_1_3_4_Bee_Lepidoptera,12,5.059094438959074e-6
16,16_2_2_5_Coleoptera_Non-syrphids-diptera,12,5.059094438959074e-6
16,16_2_3_4_Coleoptera_Non-syrphids-diptera,12,5.059094438959074e-6
17,17_1_1_4_5_Coleoptera,12,5.059094438959074e-6
17,17_1_2_3_5_Syrphids,12,5.059094438959074e-6
17,17_1_3_4_5_Non-syrphids-diptera,12,5.059094438959074e-6
17,17_1_4_5_5_Non-syrphids-diptera,12,5.059094438959074e-6
17,17_2_2_5_5_Non-syrphids-diptera,12,5.059094438959074e-6
17,17_2_4_4_5_Non-syrphids-diptera,12,5.059094438959074e-6
2,2_1_1_Coleoptera,11,4.637503235712485e-6
3,3_4_Birds_Lizards,11,4.637503235712485e-6
4,4_1_Non-syrphids-diptera_Syrphids_Syrphids,11,4.637503235712485e-6
4,4_2_Birds_Coleoptera_Coleoptera,11,4.637503235712485e-6
4,4_2_Birds_Coleoptera_Lizards,11,4.637503235712485e-6
4,4_2_Birds_Lizards_Lizards,11,4.637503235712485e-6
4,4_2_Coleoptera_Lizards_Syrphids,11,4.637503235712485e-6
4,4_2_Lizards_Non-bee-Hymenoptera_Syrphids,11,4.637503235712485e-6
4,4_2_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
5,5_1_5_Bee_Syrphids,11,4.637503235712485e-6
5,5_1_5_Lepidoptera_Syrphids,11,4.637503235712485e-6
5,5_2_1_Coleoptera_Lepidoptera,11,4.637503235712485e-6
5,5_2_2_Lizards_Non-bee-Hymenoptera,11,4.637503235712485e-6
5,5_2_3_Non-bee-Hymenoptera_Coleoptera,11,4.637503235712485e-6
5,5_2_3_Syrphids_Coleoptera,11,4.637503235712485e-6
5,5_2_4_Lepidoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
5,5_2_4_Non-bee-Hymenoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
5,5_2_5_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
5,5_2_5_Non-syrphids-diptera_Non-syrphids-diptera,11,4.637503235712485e-6
5,5_2_5_Syrphids_Lepidoptera,11,4.637503235712485e-6
5,5_3_2_Bee_Lizards,11,4.637503235712485e-6
5,5_3_2_Syrphids_Non-bee-Hymenoptera,11,4.637503235712485e-6
5,5_3_3_Lepidoptera_Syrphids,11,4.637503235712485e-6
5,5_3_4_Coleoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
5,5_3_4_Lepidoptera_NA,11,4.637503235712485e-6
5,5_3_5_Non-bee-Hymenoptera_Bee,11,4.637503235712485e-6
5,5_4_1_Bee_Syrphids,11,4.637503235712485e-6
5,5_4_2_Coleoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
5,5_4_4_Lizards_Lizards,11,4.637503235712485e-6
5,5_5_2_Coleoptera_Lepidoptera,11,4.637503235712485e-6
5,5_5_3_Non-bee-Hymenoptera_Non-syrphids-diptera,11,4.637503235712485e-6
5,5_5_4_Bee_Syrphids,11,4.637503235712485e-6
5,5_5_4_Syrphids_Bee,11,4.637503235712485e-6
6,6_1_2_Bee_Lizards,11,4.637503235712485e-6
6,6_1_3_Non-syrphids-diptera_Non-syrphids-diptera,11,4.637503235712485e-6
6,6_2_3_Lepidoptera_Syrphids,11,4.637503235712485e-6
6,6_2_5_Bee_Lizards,11,4.637503235712485e-6
6,6_3_4_Coleoptera_Non-syrphids-diptera,11,4.637503235712485e-6
6,6_4_4_Lepidoptera_Lepidoptera,11,4.637503235712485e-6
7,7_2_3_3_Coleoptera,11,4.637503235712485e-6
7,7_3_3_3_Lepidoptera,11,4.637503235712485e-6
8,8_2_Birds_Birds_Non-syrphids-diptera_Non-syrphids-diptera,11,4.637503235712485e-6
8,8_2_Birds_Coleoptera_Coleoptera_Syrphids,11,4.637503235712485e-6
8,8_2_Birds_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Syrphids,11,4.637503235712485e-6
8,8_2_Coleoptera_Coleoptera_Coleoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
8,8_2_Lizards_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,11,4.637503235712485e-6
8,8_4_Bee_Bee_Birds_Non-syrphids-diptera,11,4.637503235712485e-6
8,8_4_Lepidoptera_Lizards_Non-syrphids-diptera_Syrphids,11,4.637503235712485e-6
8,8_4_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,11,4.637503235712485e-6
8,8_5_Coleoptera_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,11,4.637503235712485e-6
9,9_1_2_Bee_Coleoptera_Syrphids,11,4.637503235712485e-6
9,9_1_2_Other_insects_Syrphids_Bee,11,4.637503235712485e-6
9,9_1_3_Bee_Birds_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_1_3_Bee_Coleoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_1_3_Coleoptera_Non-bee-Hymenoptera_Coleoptera,11,4.637503235712485e-6
9,9_1_3_Coleoptera_Syrphids_Non-syrphids-diptera,11,4.637503235712485e-6
9,9_1_3_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,11,4.637503235712485e-6
9,9_2_1_Coleoptera_Lizards_Bee,11,4.637503235712485e-6
9,9_2_1_Coleoptera_Non-bee-Hymenoptera_Coleoptera,11,4.637503235712485e-6
9,9_2_1_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Bee,11,4.637503235712485e-6
9,9_2_1_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,11,4.637503235712485e-6
9,9_2_2_Bee_Lizards_Birds,11,4.637503235712485e-6
9,9_2_2_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Coleoptera,11,4.637503235712485e-6
9,9_2_2_Syrphids_Syrphids_Birds,11,4.637503235712485e-6
9,9_2_3_Bee_Coleoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_2_3_Bee_Syrphids_Lepidoptera,11,4.637503235712485e-6
9,9_2_3_Coleoptera_Lepidoptera_Non-syrphids-diptera,11,4.637503235712485e-6
9,9_2_3_Coleoptera_Non-bee-Hymenoptera_Syrphids,11,4.637503235712485e-6
9,9_2_3_Lepidoptera_Lizards_Bee,11,4.637503235712485e-6
9,9_2_3_Non-syrphids-diptera_Syrphids_Birds,11,4.637503235712485e-6
9,9_2_4_Coleoptera_Lepidoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_2_4_Lepidoptera_Non-syrphids-diptera_Lizards,11,4.637503235712485e-6
9,9_2_4_Lepidoptera_Syrphids_NA,11,4.637503235712485e-6
9,9_3_1_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_3_1_Bee_Syrphids_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_3_1_Bee_Syrphids_Non-syrphids-diptera,11,4.637503235712485e-6
9,9_3_2_Bee_Bee_Birds,11,4.637503235712485e-6
9,9_3_2_Birds_Lizards_Non-syrphids-diptera,11,4.637503235712485e-6
9,9_3_2_Coleoptera_Syrphids_Birds,11,4.637503235712485e-6
9,9_3_3_Bee_Lepidoptera_Lepidoptera,11,4.637503235712485e-6
9,9_3_4_Coleoptera_Lepidoptera_Syrphids,11,4.637503235712485e-6
9,9_3_4_Lizards_Lizards_Bee,11,4.637503235712485e-6
9,9_3_4_NA_NA_Bee,11,4.637503235712485e-6
9,9_4_1_Bee_Bee_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_4_1_Coleoptera_Non-bee-Hymenoptera_Bee,11,4.637503235712485e-6
9,9_4_2_Birds_Lizards_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_4_2_Lepidoptera_Non-bee-Hymenoptera_Birds,11,4.637503235712485e-6
9,9_4_2_Lizards_Syrphids_Non-syrphids-diptera,11,4.637503235712485e-6
9,9_4_3_Bee_Coleoptera_Lepidoptera,11,4.637503235712485e-6
9,9_4_3_Lepidoptera_Lizards_Bee,11,4.637503235712485e-6
9,9_4_3_Lizards_Syrphids_Bee,11,4.637503235712485e-6
9,9_4_4_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_4_4_Bee_Syrphids_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_4_4_Non-bee-Hymenoptera_Syrphids_Coleoptera,11,4.637503235712485e-6
9,9_4_4_Non-bee-Hymenoptera_Syrphids_Syrphids,11,4.637503235712485e-6
9,9_4_5_Birds_Non-syrphids-diptera_Bee,11,4.637503235712485e-6
9,9_5_1_Coleoptera_Coleoptera_Coleoptera,11,4.637503235712485e-6
9,9_5_2_Coleoptera_Coleoptera_Coleoptera,11,4.637503235712485e-6
9,9_5_2_Coleoptera_Coleoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
9,9_5_3_Coleoptera_Syrphids_Non-syrphids-diptera,11,4.637503235712485e-6
9,9_5_4_Bee_Non-bee-Hymenoptera_Syrphids,11,4.637503235712485e-6
9,9_5_4_Bee_Syrphids_Syrphids,11,4.637503235712485e-6
9,9_5_5_Coleoptera_Lepidoptera_Bee,11,4.637503235712485e-6
9,9_5_5_Coleoptera_Non-syrphids-diptera_Bee,11,4.637503235712485e-6
9,9_5_5_Lepidoptera_Lepidoptera_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_1_2_Lepidoptera_Lizards_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_1_3_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_1_4_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_1_4_Bee_Syrphids_Coleoptera,11,4.637503235712485e-6
10,10_1_4_Coleoptera_NA_Bee,11,4.637503235712485e-6
10,10_1_5_Lepidoptera_Non-syrphids-diptera_Syrphids,11,4.637503235712485e-6
10,10_2_2_Bee_Birds_Coleoptera,11,4.637503235712485e-6
10,10_2_2_Birds_Lizards_Bee,11,4.637503235712485e-6
10,10_2_2_Lepidoptera_Lepidoptera_Lepidoptera,11,4.637503235712485e-6
10,10_2_2_Lizards_Non-syrphids-diptera_Lizards,11,4.637503235712485e-6
10,10_2_2_Non-syrphids-diptera_Syrphids_Lizards,11,4.637503235712485e-6
10,10_2_3_Bee_Coleoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
10,10_2_3_Bee_Lizards_Birds,11,4.637503235712485e-6
10,10_2_3_Birds_Syrphids_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_2_3_Lepidoptera_Lepidoptera_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_2_3_Lizards_Non-bee-Hymenoptera_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_2_3_Non-bee-Hymenoptera_Syrphids_Lepidoptera,11,4.637503235712485e-6
10,10_2_4_Lepidoptera_Lepidoptera_NA,11,4.637503235712485e-6
10,10_2_4_Lizards_Non-bee-Hymenoptera_Lizards,11,4.637503235712485e-6
10,10_2_4_Lizards_Syrphids_Non-bee-Hymenoptera,11,4.637503235712485e-6
10,10_2_4_Non-syrphids-diptera_NA_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_2_5_Coleoptera_Coleoptera_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_3_3_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_3_3_Lepidoptera_Non-syrphids-diptera_Syrphids,11,4.637503235712485e-6
10,10_3_3_Non-syrphids-diptera_Non-syrphids-diptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
10,10_3_4_Bee_Lepidoptera_NA,11,4.637503235712485e-6
10,10_3_4_Coleoptera_Lepidoptera_Coleoptera,11,4.637503235712485e-6
10,10_3_4_Lepidoptera_Lepidoptera_Non-syrphids-diptera,11,4.637503235712485e-6
10,10_3_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
10,10_3_4_Non-syrphids-diptera_Syrphids_Lepidoptera,11,4.637503235712485e-6
10,10_3_4_Non-syrphids-diptera_Syrphids_Non-bee-Hymenoptera,11,4.637503235712485e-6
10,10_3_4_Syrphids_NA_Bee,11,4.637503235712485e-6
10,10_4_4_Bee_NA_Coleoptera,11,4.637503235712485e-6
10,10_4_4_Birds_Coleoptera_Coleoptera,11,4.637503235712485e-6
10,10_4_4_Birds_Syrphids_Lizards,11,4.637503235712485e-6
10,10_4_4_Lepidoptera_Non-syrphids-diptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
10,10_4_4_Lizards_Syrphids_Lizards,11,4.637503235712485e-6
10,10_4_4_Non-syrphids-diptera_NA_Coleoptera,11,4.637503235712485e-6
10,10_4_5_Bee_Bee_Syrphids,11,4.637503235712485e-6
10,10_5_5_Bee_Lepidoptera_Coleoptera,11,4.637503235712485e-6
11,11_1_1_Coleoptera_Coleoptera_Coleoptera,11,4.637503235712485e-6
11,11_1_2_Non-syrphids-diptera_Bee_Lizards,11,4.637503235712485e-6
11,11_1_3_Bee_Bee_Coleoptera,11,4.637503235712485e-6
11,11_1_3_Non-syrphids-diptera_Bee_Syrphids,11,4.637503235712485e-6
11,11_1_4_Coleoptera_Coleoptera_Non-syrphids-diptera,11,4.637503235712485e-6
11,11_1_4_Lepidoptera_Bee_Coleoptera,11,4.637503235712485e-6
11,11_1_4_NA_Bee_Bee,11,4.637503235712485e-6
11,11_2_1_Coleoptera_Bee_Non-bee-Hymenoptera,11,4.637503235712485e-6
11,11_2_2_Coleoptera_Birds_Lizards,11,4.637503235712485e-6
11,11_2_2_Lepidoptera_Lizards_Non-syrphids-diptera,11,4.637503235712485e-6
11,11_2_3_Syrphids_Lepidoptera_Syrphids,11,4.637503235712485e-6
11,11_2_4_Bee_Coleoptera_NA,11,4.637503235712485e-6
11,11_2_4_Coleoptera_Lepidoptera_Lepidoptera,11,4.637503235712485e-6
11,11_2_4_Coleoptera_Lizards_Syrphids,11,4.637503235712485e-6
11,11_2_4_Coleoptera_Syrphids_Syrphids,11,4.637503235712485e-6
11,11_2_4_Non-syrphids-diptera_Bee_NA,11,4.637503235712485e-6
11,11_2_4_Non-syrphids-diptera_Coleoptera_NA,11,4.637503235712485e-6
11,11_2_5_Bee_Coleoptera_Coleoptera,11,4.637503235712485e-6
11,11_3_4_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,11,4.637503235712485e-6
11,11_3_4_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,11,4.637503235712485e-6
11,11_3_4_Lizards_Bee_Coleoptera,11,4.637503235712485e-6
11,11_3_5_Lepidoptera_Non-syrphids-diptera_Syrphids,11,4.637503235712485e-6
11,11_4_2_Coleoptera_Lizards_Non-syrphids-diptera,11,4.637503235712485e-6
11,11_4_2_Lizards_Lizards_Non-syrphids-diptera,11,4.637503235712485e-6
11,11_4_2_Non-syrphids-diptera_Coleoptera_Lizards,11,4.637503235712485e-6
11,11_4_3_Bee_Lepidoptera_Lepidoptera,11,4.637503235712485e-6
11,11_4_3_Syrphids_Bee_Coleoptera,11,4.637503235712485e-6
11,11_4_4_Lepidoptera_Bee_Lizards,11,4.637503235712485e-6
11,11_4_4_Syrphids_Coleoptera_Syrphids,11,4.637503235712485e-6
11,11_4_4_Syrphids_Lizards_Non-bee-Hymenoptera,11,4.637503235712485e-6
11,11_5_1_Non-syrphids-diptera_Bee_Coleoptera,11,4.637503235712485e-6
11,11_5_2_Non-bee-Hymenoptera_Bee_Bee,11,4.637503235712485e-6
11,11_5_2_Non-syrphids-diptera_Bee_Coleoptera,11,4.637503235712485e-6
11,11_5_4_Coleoptera_Bee_Coleoptera,11,4.637503235712485e-6
12,12_1_1_Bee_Bee_Bee,11,4.637503235712485e-6
12,12_1_5_Bee_Bee_Coleoptera,11,4.637503235712485e-6
12,12_4_4_Bee_Coleoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
12,12_4_4_Bee_Non-bee-Hymenoptera_Syrphids,11,4.637503235712485e-6
13,13_1_1_1_Syrphids_Bee,11,4.637503235712485e-6
13,13_1_1_4_Non-syrphids-diptera_Non-syrphids-diptera,11,4.637503235712485e-6
13,13_1_2_2_Non-bee-Hymenoptera_Non-syrphids-diptera,11,4.637503235712485e-6
13,13_1_2_3_Bee_Lepidoptera,11,4.637503235712485e-6
13,13_1_2_3_Coleoptera_Coleoptera,11,4.637503235712485e-6
13,13_1_2_3_Lepidoptera_Lepidoptera,11,4.637503235712485e-6
13,13_1_2_3_Non-bee-Hymenoptera_Coleoptera,11,4.637503235712485e-6
13,13_1_2_5_Bee_Syrphids,11,4.637503235712485e-6
13,13_1_2_5_Coleoptera_Non-syrphids-diptera,11,4.637503235712485e-6
13,13_1_2_5_Lepidoptera_Non-syrphids-diptera,11,4.637503235712485e-6
13,13_1_3_1_Bee_Non-bee-Hymenoptera,11,4.637503235712485e-6
13,13_1_3_3_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
13,13_1_4_1_Syrphids_Bee,11,4.637503235712485e-6
13,13_1_4_2_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
13,13_1_5_1_Coleoptera_Coleoptera,11,4.637503235712485e-6
13,13_1_5_2_Lepidoptera_Lepidoptera,11,4.637503235712485e-6
13,13_2_2_2_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
13,13_2_2_4_Non-bee-Hymenoptera_Lizards,11,4.637503235712485e-6
13,13_2_2_4_Syrphids_Lizards,11,4.637503235712485e-6
13,13_2_2_5_Lizards_Bee,11,4.637503235712485e-6
13,13_2_3_2_Birds_Non-syrphids-diptera,11,4.637503235712485e-6
13,13_2_3_3_Non-syrphids-diptera_Birds,11,4.637503235712485e-6
13,13_2_3_4_Bee_Non-bee-Hymenoptera,11,4.637503235712485e-6
13,13_2_4_2_Lizards_Non-bee-Hymenoptera,11,4.637503235712485e-6
13,13_2_4_5_Bee_Syrphids,11,4.637503235712485e-6
13,13_2_5_2_Bee_Syrphids,11,4.637503235712485e-6
13,13_2_5_2_Lepidoptera_Syrphids,11,4.637503235712485e-6
13,13_2_5_2_Lizards_Birds,11,4.637503235712485e-6
13,13_2_5_3_Lizards_Bee,11,4.637503235712485e-6
13,13_2_5_3_Non-bee-Hymenoptera_Coleoptera,11,4.637503235712485e-6
13,13_2_5_3_Syrphids_Coleoptera,11,4.637503235712485e-6
13,13_2_5_4_Bee_Non-syrphids-diptera,11,4.637503235712485e-6
13,13_3_3_5_Lepidoptera_Syrphids,11,4.637503235712485e-6
13,13_3_4_3_Coleoptera_Syrphids,11,4.637503235712485e-6
13,13_3_4_3_Lepidoptera_Syrphids,11,4.637503235712485e-6
13,13_3_4_3_Non-bee-Hymenoptera_Syrphids,11,4.637503235712485e-6
13,13_3_4_4_Bee_Lizards,11,4.637503235712485e-6
13,13_3_4_4_Lepidoptera_Syrphids,11,4.637503235712485e-6
13,13_3_5_2_Non-syrphids-diptera_Lepidoptera,11,4.637503235712485e-6
13,13_4_4_1_Non-syrphids-diptera_Non-syrphids-diptera,11,4.637503235712485e-6
13,13_4_4_2_Birds_Non-bee-Hymenoptera,11,4.637503235712485e-6
13,13_4_4_2_Non-bee-Hymenoptera_Coleoptera,11,4.637503235712485e-6
13,13_4_4_4_Lepidoptera_Lepidoptera,11,4.637503235712485e-6
13,13_4_4_4_Syrphids_Lepidoptera,11,4.637503235712485e-6
13,13_4_5_1_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
13,13_4_5_2_Coleoptera_Non-syrphids-diptera,11,4.637503235712485e-6
13,13_4_5_3_Lizards_Bee,11,4.637503235712485e-6
13,13_5_5_2_Bee_Non-syrphids-diptera,11,4.637503235712485e-6
13,13_5_5_2_Coleoptera_Coleoptera,11,4.637503235712485e-6
13,13_5_5_3_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
14,14_1_1_3_Bee_Coleoptera,11,4.637503235712485e-6
14,14_1_1_3_Coleoptera_Non-syrphids-diptera,11,4.637503235712485e-6
14,14_1_2_2_Coleoptera_Coleoptera,11,4.637503235712485e-6
14,14_1_4_1_Bee_Non-syrphids-diptera,11,4.637503235712485e-6
14,14_2_2_2_Lepidoptera_Syrphids,11,4.637503235712485e-6
14,14_2_2_4_Birds_Non-syrphids-diptera,11,4.637503235712485e-6
14,14_2_3_1_Bee_Non-syrphids-diptera,11,4.637503235712485e-6
14,14_2_3_1_Coleoptera_Lepidoptera,11,4.637503235712485e-6
14,14_2_3_3_Syrphids_Syrphids,11,4.637503235712485e-6
14,14_2_3_4_Coleoptera_Lizards,11,4.637503235712485e-6
14,14_2_4_1_Bee_Non-syrphids-diptera,11,4.637503235712485e-6
14,14_2_4_4_Coleoptera_Lepidoptera,11,4.637503235712485e-6
14,14_3_4_2_Bee_NA,11,4.637503235712485e-6
14,14_3_4_2_Birds_Lizards,11,4.637503235712485e-6
14,14_3_4_5_Bee_Syrphids,11,4.637503235712485e-6
14,14_3_5_2_Coleoptera_Coleoptera,11,4.637503235712485e-6
14,14_3_5_3_Coleoptera_Non-syrphids-diptera,11,4.637503235712485e-6
14,14_3_5_4_Bee_Lepidoptera,11,4.637503235712485e-6
14,14_4_4_2_Birds_Non-bee-Hymenoptera,11,4.637503235712485e-6
14,14_4_4_2_Lizards_Non-bee-Hymenoptera,11,4.637503235712485e-6
14,14_4_5_1_Bee_Syrphids,11,4.637503235712485e-6
14,14_4_5_2_Lepidoptera_Syrphids,11,4.637503235712485e-6
14,14_4_5_4_Bee_Bee,11,4.637503235712485e-6
14,14_5_5_1_Bee_Coleoptera,11,4.637503235712485e-6
15,15_1_1_4_Non-syrphids-diptera_Bee,11,4.637503235712485e-6
15,15_1_2_2_Bee_Syrphids,11,4.637503235712485e-6
15,15_1_2_2_Syrphids_Syrphids,11,4.637503235712485e-6
15,15_1_2_3_Bee_Lepidoptera,11,4.637503235712485e-6
15,15_1_3_3_Coleoptera_Non-syrphids-diptera,11,4.637503235712485e-6
15,15_1_3_3_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
15,15_1_3_4_Non-syrphids-diptera_Non-syrphids-diptera,11,4.637503235712485e-6
15,15_1_4_4_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
15,15_1_4_4_Non-syrphids-diptera_Lepidoptera,11,4.637503235712485e-6
15,15_1_5_5_Non-syrphids-diptera_Bee,11,4.637503235712485e-6
15,15_2_1_2_Bee_Lepidoptera,11,4.637503235712485e-6
15,15_2_1_3_Non-bee-Hymenoptera_Bee,11,4.637503235712485e-6
15,15_2_1_4_Syrphids_Bee,11,4.637503235712485e-6
15,15_2_2_3_Bee_Coleoptera,11,4.637503235712485e-6
15,15_2_2_4_Coleoptera_Coleoptera,11,4.637503235712485e-6
15,15_2_3_3_Bee_Syrphids,11,4.637503235712485e-6
15,15_2_4_4_Coleoptera_Non-bee-Hymenoptera,11,4.637503235712485e-6
15,15_2_4_4_Non-bee-Hymenoptera_Syrphids,11,4.637503235712485e-6
15,15_2_4_4_Syrphids_Lizards,11,4.637503235712485e-6
15,15_3_2_3_Coleoptera_Coleoptera,11,4.637503235712485e-6
15,15_3_2_5_Lepidoptera_Syrphids,11,4.637503235712485e-6
15,15_3_4_4_Bee_Syrphids,11,4.637503235712485e-6
15,15_3_4_4_Non-syrphids-diptera_Coleoptera,11,4.637503235712485e-6
15,15_4_1_2_Bee_Syrphids,11,4.637503235712485e-6
15,15_4_1_2_Coleoptera_Bee,11,4.637503235712485e-6
15,15_4_1_3_Bee_Coleoptera,11,4.637503235712485e-6
15,15_4_2_3_Bee_Birds,11,4.637503235712485e-6
15,15_4_2_3_Birds_Lizards,11,4.637503235712485e-6
15,15_4_2_3_Coleoptera_Bee,11,4.637503235712485e-6
15,15_4_2_4_Coleoptera_Lizards,11,4.637503235712485e-6
15,15_4_2_4_Syrphids_Lizards,11,4.637503235712485e-6
15,15_4_3_3_Bee_Lepidoptera,11,4.637503235712485e-6
15,15_4_3_4_Bee_Coleoptera,11,4.637503235712485e-6
15,15_4_3_4_Lepidoptera_Lepidoptera,11,4.637503235712485e-6
15,15_4_3_4_Lizards_Bee,11,4.637503235712485e-6
15,15_4_4_4_Syrphids_Syrphids,11,4.637503235712485e-6
15,15_5_1_1_Bee_Coleoptera,11,4.637503235712485e-6
15,15_5_3_3_Non-syrphids-diptera_Bee,11,4.637503235712485e-6
15,15_5_3_5_Bee_Coleoptera,11,4.637503235712485e-6
16,16_1_2_2_Bee_Coleoptera,11,4.637503235712485e-6
16,16_2_2_5_Bee_Non-syrphids-diptera,11,4.637503235712485e-6
16,16_2_3_4_Bee_Lizards,11,4.637503235712485e-6
16,16_2_3_4_Non-syrphids-diptera_Non-syrphids-diptera,11,4.637503235712485e-6
16,16_2_4_5_Bee_Non-syrphids-diptera,11,4.637503235712485e-6
16,16_3_3_3_Bee_Non-syrphids-diptera,11,4.637503235712485e-6
17,17_1_1_4_4_Bee,11,4.637503235712485e-6
17,17_1_1_4_5_Bee,11,4.637503235712485e-6
17,17_1_2_2_3_Coleoptera,11,4.637503235712485e-6
17,17_1_5_5_5_Bee,11,4.637503235712485e-6
17,17_2_2_2_2_Birds,11,4.637503235712485e-6
17,17_2_2_2_3_Syrphids,11,4.637503235712485e-6
17,17_2_2_3_4_Coleoptera,11,4.637503235712485e-6
17,17_2_2_5_5_Coleoptera,11,4.637503235712485e-6
1,1_3_Birds,10,4.215912032465895e-6
2,2_1_2_Lizards,10,4.215912032465895e-6
2,2_2_2_Other_insects,10,4.215912032465895e-6
2,2_2_5_Lizards,10,4.215912032465895e-6
2,2_3_3_Coleoptera,10,4.215912032465895e-6
4,4_1_Lepidoptera_Lepidoptera_Non-syrphids-diptera,10,4.215912032465895e-6
4,4_1_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,10,4.215912032465895e-6
4,4_2_Bee_Birds_Lepidoptera,10,4.215912032465895e-6
4,4_2_Lepidoptera_Lepidoptera_Non-bee-Hymenoptera,10,4.215912032465895e-6
4,4_3_Birds_Lepidoptera_Non-bee-Hymenoptera,10,4.215912032465895e-6
4,4_3_Birds_Non-bee-Hymenoptera_Non-bee-Hymenoptera,10,4.215912032465895e-6
4,4_4_Coleoptera_Non-bee-Hymenoptera_Non-bee-Hymenoptera,10,4.215912032465895e-6
4,4_4_Non-syrphids-diptera_Non-syrphids-diptera_NA,10,4.215912032465895e-6
4,4_5_Bee_Coleoptera_Non-bee-Hymenoptera,10,4.215912032465895e-6
4,4_5_Coleoptera_Coleoptera_Coleoptera,10,4.215912032465895e-6
4,4_5_Coleoptera_Coleoptera_Non-bee-Hymenoptera,10,4.215912032465895e-6
4,4_5_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,10,4.215912032465895e-6
4,4_5_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,10,4.215912032465895e-6
4,4_5_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Syrphids,10,4.215912032465895e-6
5,5_1_3_Birds_Bee,10,4.215912032465895e-6
5,5_1_5_Non-syrphids-diptera_Lepidoptera,10,4.215912032465895e-6
5,5_2_1_Lepidoptera_Coleoptera,10,4.215912032465895e-6
5,5_2_1_Non-syrphids-diptera_Lepidoptera,10,4.215912032465895e-6
5,5_2_2_Birds_Lizards,10,4.215912032465895e-6
