"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Montrichardia arborescens","Monoecious","monoecious","low",-0.223747462865463,"Spike","zygomorphic",-0.226645000647543,-0.0222598759275062,-0.614374319420097,-0.710274868136456,-0.57372625380858,-0.706950281475684,-0.126960744687668,"shrub","Perennial",0.0646818883275292,4
"Monttea aphylla","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Tube","zygomorphic",-0.204938421818248,-0.138491841304858,0.275279081900478,0.119494756497481,0.267276646553388,-0.0585122099227223,-0.126960744687668,"shrub","Perennial",-0.14727896816953,3
"Morina nepalensis","Hermaphrodite","self_compatible","low",-0.25132218961391,"Tube","zygomorphic",-0.226645000647543,-0.0222598759275062,-0.148365394918843,-0.148960122060557,0.64427794671565,0.93063061109027,-0.126960744687668,"herb","Perennial",-0.486416338564824,5
"Morinda citrifolia","Hermaphrodite","self_compatible","low",-0.241463331959131,"Tube","actinomorphic",-0.0964055276717741,-0.0222598759275062,0.186090770991147,-0.270985066859666,0.238276546540907,0.93063061109027,-0.126340691096113,"tree","Perennial",1.26579340847753,2
"Morinda umbellata","Dioecious","self_compatible","low",-0.178212510208264,"Tube","actinomorphic",-0.176377133884965,-0.094904854288351,-0.705792338102161,-0.651702894632884,-0.504126013778624,-0.498131241484052,-0.126340691096113,"vine","Perennial",2.25494407213047,2
"Mosla dianthera","Hermaphrodite","self_compatible","low",0.0582590984207937,"Tube","zygomorphic",-0.222075194578218,-0.119119847075299,-0.594306949465497,-0.563844934377526,-0.451925833756157,-0.278321725703387,-0.125658632145403,"herb","Short lived",-0.528808509864236,5
"Muehlenbeckia axillaris","Dioecious","dioecious","none",-0.712461093035608,"Open","actinomorphic",-0.222075194578218,-0.160285334813111,-0.594306949465497,-0.510153958665919,-0.596926333818566,-0.608035999374385,-0.126960744687668,"shrub","Perennial",-0.500547062331295,4
"Muehlenbeckia complexa","Dioecious","dioecious","none",-0.712461093035608,"Open","actinomorphic",-0.216362936991561,-0.160285334813111,-0.594306949465497,-0.588249923337348,-0.602726353821062,-0.608035999374385,-0.126960744687668,"vine","Perennial",0.205989125992235,4
"Murbeckiella pinnatifida","Hermaphrodite","self_compatible","low",0.18075731801472,"Tube","actinomorphic",-0.224931323371546,-0.155442336255722,-0.705792338102161,-0.685869879176635,-0.509926033781121,-0.690464567792134,-0.109599244124137,"herb","Short lived",-0.528808509864236,5
"Murdannia nudiflora","Hermaphrodite","self_compatible","high",2.89650109899008,"Open","actinomorphic",-0.231786032475534,-0.165128333370501,-0.728089415829493,-0.319795044779309,-0.544726153796099,-0.619026475163418,-0.123860476729894,"herb","Short lived",-0.528808509864236,1
"Musa balbisiana","Monoecious","monoecious","none",-0.712461093035608,"Tube","actinomorphic",-0.226645000647543,-0.0222598759275062,1.30094465735778,-0.270985066859666,1.68828154716499,3.67824955834858,0.0274325996094475,"herb","Perennial",0.559257220154,4
"Mussaenda parviflora","Dioecious","self_incompatible","none",-0.712461093035608,"Tube","actinomorphic",-0.229501129440871,-0.155442336255722,0.186090770991147,-0.205091596668147,0.145476226500965,0.710821095309605,0.448759015070852,"shrub","Perennial",0.559257220154,3
"Mycelis muralis","Hermaphrodite","self_compatible","high",2.5957542496546,"Capitulum","actinomorphic",-0.225502549130211,0.00195511685944205,-0.761535032420492,-0.393010011658774,0.151276246503462,0.765773474254771,-0.124480530321449,"herb","Perennial",-0.415762719732471,1
"Myosotis","Hermaphrodite","partially_self_compatible","low",-0.265746760375162,"Tube","zygomorphic",-0.230529335806469,-0.10459085140313,-0.326742016737505,-0.37849921197308,-0.110884657609373,-0.470655052011469,-0.125100583913004,"herb","Perennial",-0.486416338564824,5
"Myosotis scorpioides","Hermaphrodite","partially_self_compatible","low",-0.223747462865463,"Open","actinomorphic",-0.228929903682205,-0.0706898615014027,-0.326742016737505,-0.319795044779309,-0.544726153796099,-0.470655052011469,-0.125100583913004,"herb","Perennial",-0.458154891031883,2
"Myosotis verna","Hermaphrodite","partially_self_compatible","low",-0.198473449514434,"Tube","actinomorphic",-0.230072355199537,-0.148177838419637,-0.705792338102161,-0.685869879176635,-0.57372625380858,-0.662988378319551,-0.125100583913004,"herb","Short lived",-0.514677786097765,5
"Myosurus minimus","Hermaphrodite","self_compatible","high",2.5957542496546,"Open","actinomorphic",-0.230643580958202,-0.165128333370501,-0.783832110147825,-0.441819989578418,-0.57372625380858,-0.668483616214068,0.120440638342649,"herb","Short lived",-0.359239824666589,1
"Myrsine seguinii","Hermaphrodite","self_compatible","low",-0.233645793544217,"Open","actinomorphic",0.166358321314426,-0.0827973578948769,-0.594306949465497,-0.61265491229717,-0.57372625380858,-0.608035999374385,-0.125720637504558,"tree","Perennial",1.40710064614224,2
"Myrtus communis","Hermaphrodite","self_compatible","medium",1.12961335914417,"Open","actinomorphic",-0.176377133884965,-0.160285334813111,-0.37133617219217,0.461164601934985,-0.414225703739931,0.93063061109027,-0.0829369396872854,"shrub","Perennial",0.135335507159882,1
"Nabalus crepidineus","Hermaphrodite","self_compatible","low",-0.100984478634531,"Capitulum","actinomorphic",-0.22835867792354,-0.131227343468773,0.743517714174465,0.0218748006581946,0.29627674656587,1.48015440054193,-0.12200031595523,"herb","Perennial",-0.0624946255707061,2
"Nelumbo lutea","Hermaphrodite","self_compatible","low",-0.024502675180712,"Open","actinomorphic",-0.233385464599797,-0.165128333370501,2.41579854372442,6.56241184189041,1.68828154716499,-0.662988378319551,-0.112141463849511,"herb","Perennial",-0.189671139468941,2
"Nematolepis ovatifolia","Hermaphrodite","self_compatible","low",-0.157498570960284,"Open","actinomorphic",-0.227787452164874,-0.162706834091806,0.186090770991147,-0.270985066859666,-0.57372625380858,-0.498131241484052,-0.121380262363676,"shrub","Perennial",-0.429893443498942,2
"Nemopanthus mucronatus","Dioecious","dioecious","none",-0.712461093035608,"Open","actinomorphic",-0.229501129440871,-0.165128333370501,0.743517714174465,-0.510153958665919,-0.486725953771135,-0.706950281475684,-0.112389485286133,"shrub","Perennial",0.107074059626941,4
"Nepenthes pervillei","Dioecious","dioecious","none",-0.712461093035608,"Tube","actinomorphic",-0.233385464599797,-0.165128333370501,-0.502888930783433,0.173185732209089,1.00387918687042,-0.608035999374385,-0.11269951208191,"vine","Perennial",0.870133143016353,4
"Nepeta cataria","Hermaphrodite","self_compatible","medium",1.6822356947981,"Tube","zygomorphic",-0.227787452164874,-0.0464748687144545,-0.148365394918843,-0.551642439897615,-0.138724753621355,0.0623830237566434,-0.125100583913004,"herb","Perennial",-0.401631995966,1
"Nepeta laevigata","Hermaphrodite","self_compatible","medium",1.18600339339457,"Tube","zygomorphic",-0.226645000647543,-0.0222598759275062,-0.661198182647495,-0.563844934377526,-0.05172445358391,0.381106821638608,-0.125100583913004,"herb","Perennial",-0.408697357849236,1
"Nepeta stewartiana","Hermaphrodite","self_compatible","medium",1.18600339339457,"Tube","zygomorphic",-0.228929903682205,-0.0706898615014027,-0.259850783555507,-0.0269351772614488,0.673278046728132,0.381106821638608,-0.125100583913004,"herb","Perennial",-0.288586205834236,1
"Neptunia plena","Hermaphrodite","self_compatible","low",-0.136077876616364,"Campanulate","actinomorphic",-0.210650679404904,-0.0706898615014027,-0.482821560828834,-0.710274868136456,-0.05172445358391,-0.0585122099227223,-0.115737774680528,"herb","Perennial",-0.288586205834236,2
"Nolana galapagensis","Hermaphrodite","self_compatible","high",2.5957542496546,"Tube","actinomorphic",0.337726048914121,-0.155442336255722,0.186090770991147,-0.368605022698953,0.29627674656587,0.0513925479676102,-0.108979190532582,"shrub","Perennial",-0.288586205834236,1
"Northia seychellana","Hermaphrodite","partially_self_compatible","low",-0.334370612556188,"Campanulate","actinomorphic",-0.176377133884965,-0.0464748687144545,0.186090770991147,-0.173365111020379,-0.254725153671282,0.161297305857943,-0.124480530321449,"tree","Perennial",2.8201730227893,2
"Nothoscordum bivalve","Hermaphrodite","self_compatible","high",2.29500740031913,"Open","actinomorphic",-0.231786032475534,-0.155442336255722,-0.594306949465497,-0.588249923337348,-0.591126313816069,-0.360750294121137,-0.116419833631238,"herb","Perennial",-0.535873871747471,1
"Notopora schomburgkii","Hermaphrodite","self_incompatible","low",-0.656071058785207,"Campanulate","actinomorphic",0.538520471471478,0.0833053851271948,2.41579854372442,-0.515034956457883,0.238276546540907,0.93063061109027,-0.0812265218549818,"shrub","Perennial",0.31472033513397,2
"Nuphar advena","Hermaphrodite","partially_self_compatible","none",-0.712461093035608,"Open","actinomorphic",-0.231214806716868,-0.165128333370501,-0.0368800062821798,1.19331427072964,0.760278346765577,-0.717940757264717,0.0584352791871814,"herb","Perennial",-0.359239824666589,3
"Nymphaea odorata","Hermaphrodite","self_compatible","low",-0.0483932530247987,"Open","actinomorphic",-0.233385464599797,-0.165128333370501,1.8583716005411,5.34216239389933,2.99328604772667,-0.553083620429219,-0.0578247692293209,"herb","Perennial",-0.50761242421453,2
"Ochna kirkii","Hermaphrodite","partially_self_compatible","low",-0.320240209806942,"Open","actinomorphic",-0.227787452164874,-0.138491841304858,0.0746053823544836,1.43736416032785,0.0120757664435496,0.710821095309605,-0.12200031595523,"shrub","Perennial",-0.232063310768353,2
"Ochna mauritiana","Hermaphrodite","partially_self_compatible","low",-0.413010189214544,"Open","actinomorphic",-0.219790291543555,-0.143334839862248,1.30094465735778,0.173185732209089,-0.341725453708727,-0.553083620429219,-0.12200031595523,"shrub","Perennial",0.771218076651059,2
"Oenothera biennis","Hermaphrodite","self_compatible","high",2.5957542496546,"Open","actinomorphic",-0.232928483992865,-0.155442336255722,1.74688621190444,1.07128932593053,2.84828554766426,3.95301145307441,0.204767926794086,"herb","Short lived",-0.373370548433059,1
"Oenothera fruticosa","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.232928483992865,-0.155442336255722,1.74688621190444,0.661285511405523,-0.05172445358391,0.93063061109027,-0.0358128667291298,"herb","Perennial",-0.444024167265412,3
"Olea lancea","Hermaphrodite","partially_self_compatible","low",-0.430027847156857,"Open","actinomorphic",0.451971200647252,-0.0222598759275062,-0.259850783555507,-0.563844934377526,-0.602726353821062,-0.662988378319551,-0.125100583913004,"tree","Perennial",0.559257220154,2
"Olearia bullata","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.1192545580184,-0.138491841304858,0.186090770991147,-0.124555133100736,-0.196724953646318,-0.239855060441771,-0.121690289159453,"shrub","Perennial",-0.00597173050482375,3
"Olearia phlogopappa","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.230643580958202,-0.107012350681825,1.30094465735778,0.339139657135877,-0.167724853633837,0.161297305857943,-0.121690289159453,"shrub","Perennial",-0.359239824666589,3
"Olearia virgata","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",0.177782836487739,-0.143334839862248,-0.0368800062821798,-0.563844934377526,-0.57372625380858,-0.278321725703387,-0.121690289159453,"tree","Perennial",0.559257220154,3
"Omphalodes japonica","Hermaphrodite","self_compatible","low",-0.170798473816208,"Open","actinomorphic",-0.230643580958202,-0.155442336255722,-0.728089415829493,-0.319795044779309,-0.515726053783617,-0.662988378319551,-0.125100583913004,"herb","Perennial",-0.53163465461753,2
"Onosma confertum","Hermaphrodite","self_compatible","low",-0.189261197585726,"Tube","actinomorphic",-0.227787452164874,-0.155442336255722,-0.482821560828834,-0.393010011658774,0.209276446528425,0.985582990035437,-0.125100583913004,"herb","Perennial",-0.429893443498942,2
"Opuntia echios","Hermaphrodite","self_compatible","high",3.04687452365781,"Open","actinomorphic",-0.222075194578218,-0.165128333370501,0.575620718887649,2.53412436418224,0.837418612798778,2.19453532682909,0.0584352791871814,"tree","Perennial",0.205989125992235,1
"Opuntia elatior","Hermaphrodite","self_compatible","low",-0.33357833257497,"Open","actinomorphic",-0.230072355199537,-0.165128333370501,-0.0368800062821798,1.19331427072964,0.528277546665723,1.75491629526776,0.039833671440541,"shrub","Perennial",-0.00597173050482375,2
"Opuntia galapageia","Hermaphrodite","self_compatible","low",-0.222144374748915,"Open","actinomorphic",-0.224931323371546,-0.165128333370501,1.30094465735778,4.12191294590824,0.81827854679054,1.75491629526776,0.039833671440541,"tree","Perennial",0.700564457818706,2
"Opuntia helleri","Hermaphrodite","self_compatible","high",2.5957542496546,"Open","actinomorphic",-0.227787452164874,-0.165128333370501,0.0188626880361519,1.31533921552874,2.84828554766426,1.75491629526776,0.039833671440541,"shrub","Perennial",-0.288586205834236,1
"Opuntia stricta","Hermaphrodite","self_compatible","medium",1.65592034548125,"Open","actinomorphic",-0.222075194578218,-0.165128333370501,0.632032325537801,2.65761360831894,0.81827854679054,1.2053925058161,0.039833671440541,"herb","Perennial",-0.497720917578,1
"Opuntia sulphurea","Hermaphrodite","self_compatible","low",-0.254510374740837,"Open","actinomorphic",-0.227787452164874,-0.165128333370501,0.241833465309479,1.80343899472518,1.25328004697777,4.22777334780025,0.039833671440541,"shrub","Perennial",-0.520330075604353,2
"Origanum vulgare","Hermaphrodite","self_compatible","none",-0.712461093035608,"Tube","zygomorphic",-0.222075194578218,-0.131227343468773,-0.148365394918843,-0.563844934377526,-0.196724953646318,1.31529726370643,-0.125100583913004,"herb","Perennial",-0.429893443498942,3
"Orites lancifolius","Hermaphrodite","self_compatible","low",-0.295669192216234,"Tube","actinomorphic",0.851829231713208,-0.094904854288351,-0.0368800062821798,-0.515034956457883,-0.393925633731194,0.161297305857943,-0.126340691096113,"shrub","Perennial",-0.288586205834236,2
"Orixa japonica","Dioecious","dioecious","none",-0.712461093035608,"Open","actinomorphic",-0.1192545580184,-0.131227343468773,0.186090770991147,-0.490629967498061,-0.515726053783617,-0.608035999374385,-0.125100583913004,"vine","Perennial",-0.14727896816953,4
"Ormocarpum cochinchinense","Hermaphrodite","self_compatible","low",-0.260184823330264,"Papilionaceous","zygomorphic",-0.232357258234199,-0.165128333370501,-0.549712794010832,0.070684778577838,0.354276946590833,1.31529726370643,-0.123860476729894,"tree","Perennial",0.488603601321647,5
"Orobanche uniflora","Hermaphrodite","self_compatible","low",0.115912269438404,"Tube","zygomorphic",-0.232928483992865,-0.165128333370501,-0.73923795469316,-0.344200033739131,0.731278246753095,0.0513925479676102,-0.120140155180566,"herb","Short lived",-0.535873871747471,5
"Osmorhiza longistylis","Hermaphrodite","self_compatible","low",-0.180840285804333,"Open","actinomorphic",-0.226645000647543,-0.0222598759275062,0.186090770991147,-0.61265491229717,-0.515726053783617,-0.38822648359372,-0.126340691096113,"herb","Perennial",-0.415762719732471,2
"Ostericum sieboldii","Hermaphrodite","self_compatible","low",-0.116080090803364,"Open","actinomorphic",-0.210650679404904,0.31675002308977,0.743517714174465,-0.637059901256991,-0.602726353821062,-0.662988378319551,-0.126340691096113,"herb","Perennial",-0.288586205834236,2
"Ourisia macrocarpa","Hermaphrodite","self_compatible","medium",0.528119660473221,"Open","actinomorphic",-0.231214806716868,-0.150599337698332,1.30094465735778,0.490450588686771,0.77187838677057,-0.135445540445955,0.0113112062290258,"herb","Perennial",-0.429893443498942,1
