Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,89,Cistus salviifolius,Dasypoda iberica
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,89,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,90,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,90,Cistus salviifolius,Sphaerophoria scripta
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,91,Halimium halimifolium,Dasypoda crassicornis
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,91,Halimium halimifolium,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,92,Halimium halimifolium,Dasypoda crassicornis
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,92,Halimium halimifolium,Dasypoda albimana
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,93,Halimium halimifolium,Dasypoda crassicornis
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,93,Halimium halimifolium,Dasypoda cingulata
